edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,order_id,category,customer_segment,edge_strength,price_bucket,region,state,campaign,same_household,prior_interactions,dwell_seconds,product_id,unit_price_usd,quantity,returned_flag,auth_approved
EDGE301245,C11437,Customer,P1861,Product,ADDED_TO_CART,2024-10-21 06:41:58,,Toys,Active,0.335,<$25,LATAM,OH,Loyalty,False,5,5,P1861,23.16,2,False,False
EDGE301246,C14056,Customer,P7749,Product,ADDED_TO_CART,2024-03-15 17:26:20,,Electronics,New,0.819,$50-$100,NA,VA,NewArrivals,False,2,14,P7749,72.87,1,False,False
EDGE301247,C79207,Customer,C60202,Customer,REFERRED_FRIEND,2024-10-20 15:57:43,,Pets,Loyal,0.55,$50-$100,APAC,VA,Clearance,False,5,45,P3912,58.53,2,False,False
EDGE301248,C57031,Customer,P3944,Product,PURCHASED,2025-01-28 08:03:18,ORD101422,Beauty,New,0.361,>$250,NA,AR,None,False,1,25,P3944,344.83,1,False,True
EDGE301249,C41821,Customer,P8440,Product,PURCHASED,2025-05-10 13:02:47,ORD101173,Apparel,Loyal,0.706,$25-$50,EU,WA,NewArrivals,False,3,24,P8440,36.91,1,False,True
EDGE301250,C64899,Customer,P8623,Product,RETURNS,2024-10-10 08:36:47,ORD102403,Toys,New,0.543,<$25,NA,WY,BackToSchool,False,3,18,P8623,22.38,1,False,False
EDGE301251,C30318,Customer,C16303,Customer,REFERRED_FRIEND,2025-02-25 02:41:37,,Sports,Active,0.665,$100-$250,NA,WA,Clearance,False,1,37,P1821,249.92,1,False,False
EDGE301252,C42820,Customer,P9497,Product,VIEWED,2025-02-20 06:34:11,,Books,AtRisk,0.391,$50-$100,EU,NE,NewArrivals,False,2,5,P9497,75.08,1,False,False
EDGE301253,C45128,Customer,P8728,Product,VIEWED,2024-07-30 05:10:07,,Automotive,Active,0.575,>$250,APAC,UT,SpringSale,False,3,43,P8728,503.86,2,False,False
EDGE301254,C26315,Customer,P2754,Product,RETURNS,2024-09-20 23:22:47,ORD101494,Beauty,Active,0.657,>$250,APAC,WV,BackToSchool,False,5,64,P2754,362.04,2,False,False
EDGE301255,C39221,Customer,P6968,Product,RETURNS,2024-07-30 01:57:55,ORD101856,Sports,Active,0.802,$50-$100,LATAM,RI,Loyalty,False,3,35,P6968,62.33,1,False,False
EDGE301256,C16198,Customer,P9897,Product,PURCHASED,2024-03-01 09:24:31,ORD100302,Beauty,Loyal,0.354,$50-$100,EU,AK,SpringSale,False,4,5,P9897,59.5,2,False,True
EDGE301257,C29785,Customer,P9886,Product,ADDED_TO_CART,2025-06-24 06:58:15,,Electronics,Loyal,0.559,>$250,EU,CT,None,False,2,66,P9886,291.97,1,False,False
EDGE301258,C97056,Customer,P4189,Product,ADDED_TO_CART,2024-10-27 13:31:34,,Automotive,Loyal,0.419,$50-$100,NA,AR,SpringSale,False,4,61,P4189,61.19,2,False,False
EDGE301259,C30870,Customer,P9742,Product,VIEWED,2024-09-21 02:22:32,,Electronics,New,0.551,>$250,LATAM,WV,BackToSchool,False,4,5,P9742,326.89,1,False,False
EDGE301260,C94675,Customer,P3002,Product,ADDED_TO_CART,2024-02-02 23:46:58,,Grocery,New,0.94,>$250,LATAM,TX,None,False,3,34,P3002,296.55,2,False,False
EDGE301261,C75015,Customer,P9955,Product,PURCHASED,2024-08-11 00:10:02,ORD102277,Sports,Active,0.547,$25-$50,EU,IL,Clearance,False,3,28,P9955,31.75,1,False,True
EDGE301262,C31383,Customer,P4530,Product,VIEWED,2025-02-10 06:57:02,,Electronics,AtRisk,0.254,>$250,EU,MA,Holiday,False,3,11,P4530,420.87,1,False,False
EDGE301263,C23113,Customer,P6775,Product,PURCHASED,2024-12-24 06:24:53,ORD100247,Pets,AtRisk,0.22,<$25,NA,ME,NewArrivals,False,4,39,P6775,18.32,1,False,True
EDGE301264,P5257,Product,P5879,Product,ALSO_BOUGHT_WITH,2024-07-20 09:11:56,ORD101245,Beauty,New,0.269,<$25,LATAM,OR,SpringSale,False,5,32,P5257,21.06,1,False,False
EDGE301265,C18543,Customer,P4028,Product,VIEWED,2024-11-02 02:59:05,,Apparel,Loyal,0.341,<$25,LATAM,LA,None,False,2,46,P4028,15.45,1,False,False
EDGE301266,C64989,Customer,P8541,Product,VIEWED,2024-04-16 09:53:06,,Apparel,AtRisk,0.381,$50-$100,APAC,KY,Holiday,False,3,29,P8541,79.4,3,False,False
EDGE301267,C60548,Customer,P1457,Product,VIEWED,2024-01-22 05:46:10,,Grocery,New,0.91,$100-$250,EU,MI,None,False,4,51,P1457,123.53,1,False,False
EDGE301268,P1635,Product,P5076,Product,ALSO_BOUGHT_WITH,2024-12-03 08:42:03,ORD100333,Automotive,Active,0.83,$25-$50,EU,OK,Clearance,False,1,40,P1635,27.76,1,False,False
EDGE301269,C40026,Customer,P6795,Product,PURCHASED,2025-01-12 22:20:12,ORD101515,Pets,Active,0.62,$50-$100,LATAM,AZ,Clearance,False,4,49,P6795,76.14,4,False,True
EDGE301270,C45879,Customer,P8352,Product,VIEWED,2025-01-18 07:01:10,,Books,New,0.501,<$25,EU,LA,Holiday,False,3,105,P8352,10.94,2,False,False
EDGE301271,C13374,Customer,P2123,Product,VIEWED,2025-03-15 06:06:45,,Electronics,New,0.7,>$250,EU,NY,Clearance,False,3,69,P2123,662.36,1,False,False
EDGE301272,P1109,Product,P6036,Product,ALSO_BOUGHT_WITH,2024-11-13 06:17:58,ORD102325,Home,New,0.497,$100-$250,LATAM,VT,Clearance,False,6,49,P1109,186.27,2,False,False
EDGE301273,C51910,Customer,P7285,Product,VIEWED,2025-05-15 00:35:50,,Pets,AtRisk,0.517,$50-$100,NA,NH,BackToSchool,False,1,58,P7285,63.92,1,False,False
EDGE301274,C66183,Customer,P8249,Product,ADDED_TO_CART,2024-05-28 22:13:01,,Toys,Active,0.872,$100-$250,NA,AL,Loyalty,False,2,40,P8249,106.56,1,False,False
EDGE301275,P9126,Product,P6218,Product,ALSO_BOUGHT_WITH,2024-07-06 21:33:29,ORD100240,Grocery,Active,0.963,<$25,EU,CO,Holiday,False,1,79,P9126,17.23,1,False,False
EDGE301276,C53877,Customer,P4513,Product,VIEWED,2025-05-01 11:54:23,,Sports,Active,0.856,>$250,LATAM,NE,SpringSale,False,6,46,P4513,852.8,1,False,False
EDGE301277,C46387,Customer,C63100,Customer,REFERRED_FRIEND,2025-04-19 14:36:54,,Books,Active,0.696,>$250,EU,ND,Holiday,True,3,48,P8852,325.2,1,False,False
EDGE301278,C20064,Customer,P7710,Product,ADDED_TO_CART,2024-05-01 21:48:52,,Sports,AtRisk,0.433,>$250,EU,GA,BackToSchool,False,2,11,P7710,381.13,1,False,False
EDGE301279,C44225,Customer,P4812,Product,ADDED_TO_CART,2025-01-25 19:42:45,,Home,Active,0.443,>$250,LATAM,NM,NewArrivals,False,2,51,P4812,973.82,2,False,False
EDGE301280,C98284,Customer,P4850,Product,ADDED_TO_CART,2024-02-28 14:18:58,,Apparel,Active,0.475,<$25,NA,RI,None,False,2,24,P4850,16.83,3,False,False
EDGE301281,C90656,Customer,P3369,Product,VIEWED,2024-02-16 09:33:46,,Beauty,AtRisk,0.671,$50-$100,NA,PA,Holiday,False,2,17,P3369,74.42,1,False,False
EDGE301282,C45946,Customer,P3530,Product,VIEWED,2024-11-19 16:26:29,,Beauty,Loyal,0.624,<$25,NA,NC,Loyalty,False,1,49,P3530,15.09,1,False,False
EDGE301283,C52057,Customer,P3814,Product,PURCHASED,2024-06-24 10:21:11,ORD102349,Toys,Loyal,0.942,>$250,LATAM,ME,NewArrivals,False,2,41,P3814,911.86,1,False,True
EDGE301284,C91088,Customer,P7308,Product,ADDED_TO_CART,2025-04-09 19:46:52,,Apparel,Active,0.103,$50-$100,NA,PA,Loyalty,False,2,36,P7308,63.84,1,False,False
EDGE301285,C47864,Customer,P4760,Product,VIEWED,2024-12-25 03:58:27,,Sports,Loyal,0.924,$50-$100,APAC,MO,None,False,2,42,P4760,64.51,1,False,False
EDGE301286,C65591,Customer,P4992,Product,PURCHASED,2025-03-22 16:23:06,ORD101773,Electronics,Active,0.5,>$250,NA,ME,SpringSale,False,6,36,P4992,272.56,2,False,True
EDGE301287,C61237,Customer,P6526,Product,VIEWED,2025-04-16 13:22:29,,Home,Active,0.17,<$25,NA,VA,BackToSchool,False,4,76,P6526,22.28,1,False,False
EDGE301288,C72246,Customer,P3071,Product,ADDED_TO_CART,2024-07-03 00:06:17,,Apparel,Active,0.227,$50-$100,NA,AL,NewArrivals,False,6,54,P3071,62.04,1,False,False
EDGE301289,C71028,Customer,P9903,Product,VIEWED,2025-05-29 13:45:43,,Pets,New,0.244,$100-$250,NA,MI,Holiday,False,5,64,P9903,116.34,1,False,False
EDGE301290,C47661,Customer,P8965,Product,VIEWED,2024-10-05 12:56:32,,Beauty,New,0.606,$50-$100,LATAM,AZ,NewArrivals,False,2,65,P8965,68.84,1,False,False
EDGE301291,P1148,Product,P8823,Product,ALSO_BOUGHT_WITH,2025-04-30 09:39:38,ORD101214,Apparel,New,0.117,$50-$100,APAC,MD,SpringSale,False,2,54,P1148,72.56,1,False,False
EDGE301292,C43814,Customer,P9607,Product,PURCHASED,2024-07-16 08:16:21,ORD101860,Home,Dormant,0.472,>$250,NA,MN,None,False,1,59,P9607,684.26,2,False,True
EDGE301293,C30633,Customer,P2812,Product,ADDED_TO_CART,2024-11-03 02:33:28,,Automotive,Active,0.867,$25-$50,LATAM,HI,Loyalty,False,3,61,P2812,30.47,1,False,False
EDGE301294,C23837,Customer,C92661,Customer,REFERRED_FRIEND,2024-10-20 08:16:12,,Home,Active,0.843,$100-$250,LATAM,CT,Holiday,False,0,5,P8235,201.95,1,False,False
EDGE301295,C42127,Customer,C51100,Customer,REFERRED_FRIEND,2024-04-02 00:43:09,,Electronics,Loyal,0.197,<$25,EU,ME,None,False,6,45,P7258,11.86,1,False,False
EDGE301296,C36797,Customer,P5136,Product,VIEWED,2025-04-14 14:42:59,,Automotive,Loyal,0.628,<$25,EU,CO,Clearance,False,2,8,P5136,11.66,1,False,False
EDGE301297,C37147,Customer,P3281,Product,PURCHASED,2025-02-22 21:42:40,ORD101904,Grocery,New,0.135,$100-$250,APAC,OR,Holiday,False,4,39,P3281,199.16,1,False,False
EDGE301298,C84170,Customer,P9405,Product,RETURNS,2024-04-27 23:51:05,ORD100423,Beauty,Active,0.651,$100-$250,APAC,IN,None,False,2,55,P9405,106.16,1,False,False
EDGE301299,C67386,Customer,P3405,Product,PURCHASED,2024-02-09 16:52:34,ORD101089,Sports,Active,0.374,<$25,NA,ID,BackToSchool,False,1,45,P3405,11.47,1,False,True
EDGE301300,C31919,Customer,P7906,Product,ADDED_TO_CART,2024-10-18 21:24:49,,Beauty,Active,0.439,>$250,NA,NM,Clearance,False,3,74,P7906,292.47,2,False,False
EDGE301301,P3918,Product,P5693,Product,ALSO_BOUGHT_WITH,2025-03-18 21:19:24,ORD100217,Electronics,Loyal,0.307,>$250,APAC,ND,NewArrivals,False,3,24,P3918,285.4,2,False,False
EDGE301302,C18620,Customer,P4031,Product,PURCHASED,2025-05-13 01:04:16,ORD102477,Pets,New,0.468,>$250,NA,KS,Holiday,False,2,52,P4031,278.5,1,False,True
EDGE301303,C69041,Customer,P7195,Product,VIEWED,2025-03-11 06:57:16,,Books,New,0.963,$100-$250,APAC,KS,BackToSchool,False,4,44,P7195,201.69,2,False,False
EDGE301304,C17723,Customer,P9356,Product,ADDED_TO_CART,2024-12-04 18:24:42,,Beauty,Active,0.845,$25-$50,APAC,CA,None,False,3,100,P9356,32.58,1,False,False
EDGE301305,C81215,Customer,P7907,Product,ADDED_TO_CART,2024-12-19 16:06:46,,Sports,New,0.945,$50-$100,APAC,WY,NewArrivals,False,1,42,P7907,76.62,1,False,False
EDGE301306,C23495,Customer,P1636,Product,VIEWED,2025-01-05 16:33:06,,Apparel,Active,0.989,>$250,APAC,ME,BackToSchool,False,5,78,P1636,906.94,1,False,False
EDGE301307,P2892,Product,P7679,Product,ALSO_BOUGHT_WITH,2025-04-10 07:41:00,ORD101130,Pets,Loyal,0.325,$100-$250,LATAM,ND,BackToSchool,False,5,71,P2892,163.37,1,False,False
EDGE301308,C52244,Customer,P5025,Product,VIEWED,2024-07-11 08:58:50,,Toys,AtRisk,0.561,$50-$100,NA,RI,Loyalty,False,2,46,P5025,72.03,2,False,False
EDGE301309,C81843,Customer,P7115,Product,PURCHASED,2024-06-09 07:04:51,ORD100803,Grocery,Active,0.337,>$250,LATAM,KY,Loyalty,False,2,33,P7115,361.51,1,True,True
EDGE301310,C83942,Customer,P7007,Product,VIEWED,2025-01-08 11:22:10,,Automotive,AtRisk,0.993,$25-$50,LATAM,VA,NewArrivals,False,2,84,P7007,28.17,1,False,False
EDGE301311,P6009,Product,P6138,Product,ALSO_BOUGHT_WITH,2025-02-14 10:05:27,ORD102463,Sports,Loyal,0.902,$50-$100,APAC,ID,SpringSale,False,1,24,P6009,89.56,1,False,False
EDGE301312,C30969,Customer,P3909,Product,VIEWED,2024-09-12 06:56:40,,Home,Loyal,0.472,$25-$50,EU,OH,NewArrivals,False,3,69,P3909,40.94,4,False,False
EDGE301313,C91427,Customer,P5316,Product,VIEWED,2024-11-16 13:53:03,,Electronics,Loyal,0.612,>$250,APAC,IA,Clearance,False,1,74,P5316,348.09,1,False,False
EDGE301314,C99812,Customer,P5479,Product,ADDED_TO_CART,2025-04-04 18:54:43,,Grocery,New,0.96,$25-$50,APAC,WI,Loyalty,False,2,13,P5479,46.62,1,False,False
EDGE301315,C67462,Customer,P3890,Product,ADDED_TO_CART,2024-08-08 06:00:58,,Books,Active,0.331,<$25,EU,MN,SpringSale,False,0,64,P3890,21.2,1,False,False
EDGE301316,C34198,Customer,P9922,Product,VIEWED,2024-07-17 18:36:47,,Toys,Dormant,0.794,$25-$50,EU,MO,SpringSale,False,2,43,P9922,46.89,1,False,False
EDGE301317,C68481,Customer,P2506,Product,VIEWED,2024-08-05 08:52:16,,Books,New,0.81,<$25,EU,AR,SpringSale,False,2,99,P2506,20.9,2,False,False
EDGE301318,P9715,Product,P7316,Product,ALSO_BOUGHT_WITH,2024-03-28 02:43:35,ORD101767,Sports,AtRisk,0.397,$100-$250,LATAM,TN,Clearance,False,2,68,P9715,171.07,1,False,False
EDGE301319,C69270,Customer,P1508,Product,VIEWED,2024-02-19 04:25:30,,Books,New,0.418,$100-$250,NA,ME,BackToSchool,False,2,5,P1508,182.43,1,False,False
EDGE301320,P7068,Product,P7202,Product,ALSO_BOUGHT_WITH,2024-02-28 12:50:39,ORD101775,Sports,New,0.586,$50-$100,EU,CT,Clearance,False,3,20,P7068,75.69,1,False,False
EDGE301321,C42403,Customer,P7538,Product,VIEWED,2024-09-03 05:46:04,,Home,AtRisk,0.393,$100-$250,APAC,PA,SpringSale,False,2,66,P7538,229.36,3,False,False
EDGE301322,P1364,Product,P1571,Product,ALSO_BOUGHT_WITH,2025-05-07 19:34:08,ORD101088,Books,Loyal,0.748,<$25,APAC,DE,Holiday,False,4,83,P1364,23.04,2,False,False
EDGE301323,C51108,Customer,P1255,Product,PURCHASED,2025-01-19 10:00:55,ORD101042,Home,Loyal,0.84,<$25,NA,MO,Clearance,False,4,84,P1255,21.87,1,False,False
EDGE301324,C69357,Customer,P2126,Product,ADDED_TO_CART,2024-11-16 16:48:02,,Apparel,Active,0.586,$50-$100,APAC,MI,None,False,3,49,P2126,73.66,3,False,False
EDGE301325,C36860,Customer,P9945,Product,VIEWED,2025-01-27 01:17:42,,Automotive,New,0.819,>$250,EU,MO,None,False,3,46,P9945,385.56,3,False,False
EDGE301326,C39860,Customer,C32777,Customer,REFERRED_FRIEND,2024-08-11 12:24:18,,Home,Loyal,0.468,<$25,APAC,AL,Loyalty,False,4,20,P3912,22.41,2,False,False
EDGE301327,C14571,Customer,P5935,Product,VIEWED,2024-03-01 01:02:35,,Beauty,New,0.306,>$250,NA,RI,BackToSchool,False,4,29,P5935,943.74,1,False,False
EDGE301328,C25775,Customer,P8547,Product,ADDED_TO_CART,2024-06-29 15:01:20,,Apparel,Active,0.661,$25-$50,EU,MT,BackToSchool,False,3,47,P8547,46.05,1,False,False
EDGE301329,C22472,Customer,P8724,Product,RETURNS,2024-02-21 08:45:24,ORD100091,Grocery,Active,0.6,$50-$100,NA,WI,SpringSale,False,3,14,P8724,77.17,1,False,False
EDGE301330,P1384,Product,P2471,Product,ALSO_BOUGHT_WITH,2024-09-17 08:53:20,ORD101872,Pets,Dormant,0.7,$25-$50,LATAM,NV,Clearance,False,1,51,P1384,33.93,1,False,False
EDGE301331,P7867,Product,P3246,Product,ALSO_BOUGHT_WITH,2024-07-24 15:09:24,ORD102140,Beauty,Loyal,0.627,>$250,EU,OH,BackToSchool,False,2,95,P7867,389.69,1,False,False
EDGE301332,C29824,Customer,P3887,Product,VIEWED,2024-04-18 21:01:37,,Apparel,Active,0.34,$25-$50,NA,ME,Holiday,False,4,25,P3887,43.06,1,False,False
EDGE301333,C41922,Customer,P5253,Product,VIEWED,2025-03-03 23:03:53,,Home,New,0.615,$50-$100,NA,CO,BackToSchool,False,0,17,P5253,57.82,1,False,False
EDGE301334,C78684,Customer,P2810,Product,RETURNS,2024-08-04 11:18:19,ORD102240,Grocery,New,0.126,$25-$50,LATAM,KY,BackToSchool,False,3,25,P2810,49.35,1,False,False
EDGE301335,C92465,Customer,C82040,Customer,REFERRED_FRIEND,2025-06-13 23:49:43,,Books,Active,0.614,<$25,LATAM,MA,Holiday,False,3,45,P3460,24.75,3,False,False
EDGE301336,C79859,Customer,P9576,Product,PURCHASED,2024-12-24 08:24:32,ORD102272,Home,New,0.372,$100-$250,LATAM,NJ,BackToSchool,False,3,29,P9576,154.72,1,True,True
EDGE301337,C23221,Customer,P5234,Product,VIEWED,2024-03-30 15:52:13,,Apparel,AtRisk,0.218,$25-$50,EU,MO,None,False,3,31,P5234,26.41,1,False,False
EDGE301338,C10837,Customer,P2023,Product,PURCHASED,2025-01-31 16:18:35,ORD101837,Apparel,Active,0.33,$50-$100,LATAM,FL,Holiday,False,4,67,P2023,61.92,3,False,True
EDGE301339,C63237,Customer,P4663,Product,ADDED_TO_CART,2024-10-12 17:38:15,,Toys,Loyal,0.297,$50-$100,EU,VT,SpringSale,False,4,68,P4663,64.96,2,False,False
EDGE301340,C47724,Customer,P6893,Product,PURCHASED,2024-09-27 01:19:12,ORD101746,Toys,Loyal,0.207,$25-$50,APAC,WI,None,False,3,46,P6893,27.7,1,False,True
EDGE301341,C93446,Customer,P7241,Product,VIEWED,2024-03-11 09:49:12,,Books,New,0.563,>$250,APAC,IA,None,False,2,5,P7241,306.14,1,False,False
EDGE301342,C88802,Customer,P5314,Product,PURCHASED,2025-01-26 06:23:11,ORD101696,Toys,Active,0.255,>$250,APAC,IN,None,False,3,83,P5314,718.34,2,False,True
EDGE301343,C11380,Customer,P7821,Product,ADDED_TO_CART,2024-01-30 06:51:08,,Sports,Active,0.647,<$25,LATAM,MS,None,False,5,39,P7821,15.11,1,False,False
EDGE301344,C83012,Customer,P4030,Product,PURCHASED,2024-05-08 19:43:46,ORD100868,Books,Loyal,0.749,$50-$100,APAC,SC,BackToSchool,False,3,44,P4030,72.99,3,True,True
EDGE301345,C24949,Customer,P9168,Product,VIEWED,2024-05-09 23:46:25,,Automotive,Active,0.81,<$25,NA,WY,Holiday,False,4,19,P9168,10.83,1,False,False
EDGE301346,C90688,Customer,P8136,Product,VIEWED,2024-03-06 22:32:40,,Home,Active,0.18,>$250,LATAM,PA,Loyalty,False,7,53,P8136,384.03,2,False,False
EDGE301347,C31648,Customer,P6981,Product,PURCHASED,2024-09-26 20:00:53,ORD102377,Home,Loyal,0.88,$50-$100,EU,CA,Holiday,False,2,61,P6981,59.75,1,False,True
EDGE301348,C90858,Customer,P8202,Product,ADDED_TO_CART,2024-09-17 01:41:26,,Toys,AtRisk,0.678,$50-$100,LATAM,VT,Holiday,False,2,37,P8202,55.09,1,False,False
EDGE301349,C29286,Customer,P4314,Product,PURCHASED,2024-08-09 03:33:41,ORD101688,Toys,AtRisk,0.428,>$250,EU,LA,SpringSale,False,6,5,P4314,250.54,1,False,True
EDGE301350,C89404,Customer,P3351,Product,PURCHASED,2024-04-29 07:29:12,ORD100600,Apparel,Active,0.19,$50-$100,LATAM,WA,BackToSchool,False,5,42,P3351,64.25,1,False,False
EDGE301351,C67071,Customer,P5333,Product,RETURNS,2024-05-11 06:22:28,ORD100396,Toys,Active,0.847,$100-$250,NA,AZ,BackToSchool,False,4,31,P5333,191.26,1,True,False
EDGE301352,C94797,Customer,P8332,Product,VIEWED,2025-03-04 07:36:59,,Toys,Dormant,0.949,$100-$250,EU,AZ,Holiday,False,4,63,P8332,225.74,1,False,False
EDGE301353,P3664,Product,P7876,Product,ALSO_BOUGHT_WITH,2024-06-15 21:28:36,ORD102165,Grocery,Loyal,0.536,$50-$100,EU,IA,Clearance,False,0,61,P3664,54.05,2,False,False
EDGE301354,C36528,Customer,P6608,Product,VIEWED,2024-08-26 22:59:44,,Grocery,Active,0.296,$25-$50,LATAM,AL,Clearance,False,1,37,P6608,31.13,1,False,False
EDGE301355,C18164,Customer,P4712,Product,ADDED_TO_CART,2025-05-18 02:54:08,,Pets,Active,0.624,$50-$100,APAC,OK,BackToSchool,False,4,40,P4712,67.93,1,False,False
EDGE301356,C74166,Customer,P3073,Product,PURCHASED,2024-11-22 21:26:37,ORD102487,Books,AtRisk,0.974,<$25,EU,ND,BackToSchool,False,2,129,P3073,11.65,1,False,True
EDGE301357,C34654,Customer,P8356,Product,VIEWED,2024-01-15 12:11:58,,Sports,New,0.558,$25-$50,APAC,IN,Holiday,False,2,55,P8356,49.6,2,False,False
EDGE301358,C69833,Customer,P3225,Product,VIEWED,2024-03-09 15:26:05,,Home,Active,0.979,>$250,LATAM,MN,Clearance,False,3,29,P3225,266.06,1,False,False
EDGE301359,C36308,Customer,P8240,Product,ADDED_TO_CART,2024-02-03 15:39:59,,Toys,New,0.737,$100-$250,LATAM,NE,BackToSchool,False,4,5,P8240,136.72,3,False,False
EDGE301360,C48089,Customer,P8311,Product,VIEWED,2024-05-20 01:54:01,,Apparel,New,0.85,>$250,LATAM,CO,None,False,4,34,P8311,305.65,1,False,False
EDGE301361,C65362,Customer,C53919,Customer,REFERRED_FRIEND,2024-03-31 16:25:51,,Electronics,Loyal,0.126,$50-$100,NA,AL,Loyalty,True,4,24,P2749,70.82,1,False,False
EDGE301362,C71472,Customer,P9063,Product,VIEWED,2024-10-29 02:16:12,,Electronics,New,0.343,$50-$100,LATAM,IA,SpringSale,False,1,36,P9063,52.23,1,False,False
EDGE301363,C64939,Customer,P2867,Product,ADDED_TO_CART,2024-04-14 01:17:53,,Books,Active,0.429,$25-$50,APAC,TX,Clearance,False,1,25,P2867,41.96,1,False,False
EDGE301364,C22227,Customer,P5895,Product,VIEWED,2025-01-22 02:19:33,,Home,New,0.892,$50-$100,EU,VA,Loyalty,False,3,33,P5895,72.99,3,False,False
EDGE301365,C98238,Customer,P1109,Product,VIEWED,2025-02-16 02:34:14,,Grocery,Dormant,0.402,$25-$50,EU,OH,SpringSale,False,5,53,P1109,34.53,1,False,False
EDGE301366,C84854,Customer,P4353,Product,ADDED_TO_CART,2024-12-26 13:43:12,,Pets,New,0.432,$50-$100,APAC,VA,BackToSchool,False,3,83,P4353,68.49,1,False,False
EDGE301367,C30015,Customer,P7538,Product,ADDED_TO_CART,2024-11-11 18:27:52,,Toys,New,0.926,<$25,NA,ND,BackToSchool,False,3,92,P7538,22.06,3,False,False
EDGE301368,C90116,Customer,P1712,Product,VIEWED,2025-05-02 21:42:34,,Grocery,New,0.428,$50-$100,EU,MA,BackToSchool,False,6,49,P1712,78.27,1,False,False
EDGE301369,C22942,Customer,P4345,Product,PURCHASED,2024-01-01 23:08:32,ORD102443,Beauty,Active,0.721,>$250,NA,NM,BackToSchool,False,4,28,P4345,802.98,1,False,True
EDGE301370,P2857,Product,P8305,Product,ALSO_BOUGHT_WITH,2024-01-27 14:11:53,ORD100858,Home,Loyal,0.801,$25-$50,APAC,UT,BackToSchool,False,5,62,P2857,34.37,2,False,False
EDGE301371,P9246,Product,P3694,Product,ALSO_BOUGHT_WITH,2024-04-06 06:15:01,ORD101854,Books,Active,0.951,>$250,EU,CO,Holiday,False,1,5,P9246,338.15,1,False,False
EDGE301372,C64357,Customer,C37384,Customer,REFERRED_FRIEND,2025-06-22 06:11:17,,Books,New,0.949,$100-$250,EU,ID,Clearance,False,1,66,P5914,202.3,1,False,False
EDGE301373,C54166,Customer,P3169,Product,PURCHASED,2024-01-10 19:36:57,ORD101086,Pets,Loyal,0.974,$50-$100,EU,SC,NewArrivals,False,1,22,P3169,50.08,2,False,True
EDGE301374,C36406,Customer,P8599,Product,ADDED_TO_CART,2024-04-29 10:38:55,,Beauty,Active,0.655,$50-$100,LATAM,AR,None,False,3,57,P8599,50.61,1,False,False
EDGE301375,P5274,Product,P5569,Product,ALSO_BOUGHT_WITH,2025-03-23 09:27:39,ORD100930,Home,New,0.963,$25-$50,EU,DE,BackToSchool,False,1,35,P5274,39.58,3,False,False
EDGE301376,C85576,Customer,P9954,Product,VIEWED,2025-02-07 07:08:36,,Pets,Active,0.995,$50-$100,NA,TX,Holiday,False,3,16,P9954,60.07,1,False,False
EDGE301377,C98912,Customer,C19108,Customer,REFERRED_FRIEND,2024-08-23 21:46:13,,Pets,Active,0.189,$50-$100,LATAM,VA,Clearance,False,5,25,P3807,52.94,2,False,False
EDGE301378,C41654,Customer,C71128,Customer,REFERRED_FRIEND,2024-08-23 13:44:22,,Grocery,Active,0.1,>$250,EU,RI,BackToSchool,True,0,59,P9394,377.79,2,False,False
EDGE301379,C23933,Customer,P3340,Product,PURCHASED,2024-02-05 12:40:55,ORD100278,Sports,New,0.446,$100-$250,NA,AK,Loyalty,False,0,5,P3340,185.76,1,False,True
EDGE301380,C32152,Customer,P8641,Product,VIEWED,2024-11-10 20:43:05,,Beauty,AtRisk,0.245,<$25,EU,MD,NewArrivals,False,2,37,P8641,20.2,2,False,False
EDGE301381,C73030,Customer,P3859,Product,RETURNS,2024-01-28 21:36:47,ORD101057,Sports,New,0.285,$25-$50,APAC,LA,NewArrivals,False,2,18,P3859,49.22,3,False,False
EDGE301382,C87139,Customer,P7914,Product,VIEWED,2024-08-10 13:05:02,,Books,Active,0.951,$50-$100,LATAM,MS,BackToSchool,False,0,40,P7914,65.78,1,False,False
EDGE301383,C51498,Customer,P8126,Product,VIEWED,2024-02-28 01:34:56,,Beauty,Loyal,0.436,$50-$100,NA,NM,Holiday,False,5,21,P8126,89.31,2,False,False
EDGE301384,P8138,Product,P4454,Product,ALSO_BOUGHT_WITH,2024-07-25 03:53:29,ORD100101,Automotive,Active,0.937,>$250,NA,WY,BackToSchool,False,4,69,P8138,699.14,1,False,False
EDGE301385,P4186,Product,P9187,Product,ALSO_BOUGHT_WITH,2024-01-21 05:28:07,ORD102443,Toys,New,0.893,$50-$100,NA,IL,Clearance,False,1,11,P4186,79.94,1,False,False
EDGE301386,C82518,Customer,P7442,Product,PURCHASED,2024-12-04 11:50:20,ORD101821,Pets,New,0.386,<$25,APAC,AZ,None,False,4,81,P7442,15.02,1,False,True
EDGE301387,C99281,Customer,P9830,Product,VIEWED,2024-04-07 16:29:34,,Sports,AtRisk,0.647,>$250,EU,NH,Clearance,False,3,15,P9830,270.09,3,False,False
EDGE301388,P9290,Product,P3235,Product,ALSO_BOUGHT_WITH,2025-05-27 09:19:27,ORD102446,Beauty,Active,0.231,>$250,EU,UT,None,False,4,41,P9290,734.95,1,False,False
