event_id,customer_id,session_id,event_type,event_ts,device_type,browser,os,referrer,country,state,ab_variant,is_logged_in,page_depth,latency_ms,dwell_seconds,cart_value_usd,discount_rate,fraud_score,payment_outcome,sequence_num,product_id,category,promo_code
EVT201407,C34572,S2017750704,purchase,2024-02-21 12:30:22,mobile,Chrome,macOS,direct,AU,,A,False,5,357,53,157.34,0.212,0.333,approved,5,P1463,Apparel,NONE
EVT201408,C30045,S3599174587,add_to_cart,2024-07-13 12:42:49,desktop,Opera,iOS,affiliate,US,MN,B,True,8,582,58,44.58,0.102,0.084,,5,P9648,Electronics,NONE
EVT201409,C40500,S2228507141,add_to_cart,2024-03-01 06:10:05,mobile,Opera,macOS,paid_search,US,CT,A,False,2,273,16,102.03,0.084,0.0,,1,P6303,Beauty,NONE
EVT201410,C57885,S2572634512,page_view,2025-05-19 15:39:27,tablet,Firefox,Linux,organic_search,MX,,A,False,6,328,8,27.66,0.246,0.022,,6,,,NONE
EVT201411,C13840,S7039305184,checkout_start,2025-05-19 01:32:27,desktop,Opera,iOS,organic_search,US,WI,A,False,3,446,51,73.75,0.025,0.13,,5,,,NONE
EVT201412,C83029,S1579754631,checkout_start,2024-12-14 05:13:38,mobile,Edge,Linux,direct,AU,,B,True,6,290,44,135.28,0.183,0.165,,4,,,HOLIDAY20
EVT201413,C55682,S5658100479,page_view,2024-01-03 23:12:10,mobile,Edge,macOS,direct,FR,,A,True,5,354,69,17.77,0.089,0.0,,9,,,NONE
EVT201414,C40388,S2786633374,product_view,2024-04-03 05:04:50,mobile,Safari,Windows,organic_search,GB,,A,True,5,282,66,21.01,0.103,0.18,,1,P9129,Home,NONE
EVT201415,C57776,S7369440288,page_view,2024-11-14 01:27:37,desktop,Chrome,macOS,paid_search,BR,,A,True,2,271,11,9.43,0.19,0.0,,10,,,NONE
EVT201416,C96671,S8906750174,product_view,2025-03-10 13:46:42,mobile,Chrome,iOS,organic_search,BR,,A,True,4,520,36,38.68,0.159,0.157,,8,P2460,Home,WELCOME10
EVT201417,C49450,S6037712893,page_view,2024-12-22 17:28:25,desktop,Firefox,iOS,organic_search,US,WV,A,True,5,198,32,24.04,0.147,0.057,,6,,,NONE
EVT201418,C97270,S2043644926,payment_attempt,2025-01-03 11:14:03,desktop,Firefox,Windows,direct,BR,,A,False,4,142,15,35.7,0.0,0.044,approved,8,,,NONE
EVT201419,C30843,S2387978832,purchase,2024-01-09 06:52:40,desktop,Opera,iOS,affiliate,BR,,B,True,5,505,5,114.95,0.162,0.038,approved,2,P7834,Sports,VIP25
EVT201420,C72107,S1272926182,payment_attempt,2024-02-26 03:57:48,desktop,Opera,iOS,direct,CA,,A,True,4,303,30,218.0,0.019,0.236,approved,8,,,NONE
EVT201421,C41869,S6964285326,return_initiated,2024-10-04 19:23:16,mobile,Edge,Android,email,AU,,A,False,4,348,18,193.82,0.132,0.089,,2,P5574,Home,NONE
EVT201422,C65720,S1161803473,checkout_start,2025-04-01 09:06:51,desktop,Opera,macOS,direct,IN,,B,True,3,531,75,35.41,0.204,0.1,,7,,,NONE
EVT201423,C19235,S5898356439,add_to_cart,2024-11-26 16:08:58,desktop,Edge,macOS,direct,IN,,B,True,3,329,29,104.33,0.156,0.022,,8,P9113,Sports,NONE
EVT201424,C55313,S5147665954,product_view,2024-01-14 13:33:13,mobile,Opera,Windows,paid_search,IN,,B,False,3,370,47,26.61,0.149,0.142,,3,P3225,Electronics,FREESHIP
EVT201425,C49074,S2012911396,add_to_cart,2024-09-08 15:47:14,mobile,Chrome,Windows,direct,DE,,A,False,3,209,47,212.26,0.085,0.301,,5,P3015,Toys,FREESHIP
EVT201426,C62829,S7406992043,page_view,2025-03-20 02:20:08,tablet,Safari,macOS,direct,CA,,B,False,3,384,42,37.55,0.227,0.158,,9,,,FREESHIP
EVT201427,C24638,S8026374415,page_view,2024-05-02 18:01:18,mobile,Firefox,macOS,organic_search,MX,,B,True,3,413,11,15.66,0.202,0.348,,3,,,NONE
EVT201428,C71574,S3518909839,add_to_cart,2024-02-21 07:50:12,desktop,Safari,Android,organic_search,FR,,A,True,3,360,35,144.15,0.183,0.291,,8,P6291,Grocery,NONE
EVT201429,C36194,S8361362223,page_view,2024-03-02 16:19:53,mobile,Chrome,Linux,social,FR,,A,False,3,411,30,41.64,0.149,0.141,,10,,,WELCOME10
EVT201430,C86582,S2038907738,page_view,2024-03-03 13:21:45,desktop,Opera,Linux,direct,US,LA,B,False,5,383,51,36.19,0.187,0.077,,7,,,NONE
EVT201431,C24633,S5324567468,add_to_cart,2025-04-07 15:36:57,tablet,Edge,iOS,direct,AU,,B,False,3,276,39,104.69,0.227,0.229,,7,P6643,Beauty,WELCOME10
EVT201432,C83950,S8292749002,product_view,2024-08-03 18:36:06,mobile,Firefox,Android,direct,DE,,B,True,7,420,49,20.1,0.15,0.014,,9,P2352,Toys,NONE
EVT201433,C47942,S7241098048,checkout_start,2024-05-29 21:50:47,desktop,Safari,iOS,email,MX,,A,False,8,289,63,140.19,0.05,0.287,,5,,,NONE
EVT201434,C56594,S7997381119,add_to_cart,2024-01-18 15:33:36,mobile,Chrome,Linux,email,FR,,A,True,2,385,31,141.13,0.26,0.212,,8,P1532,Apparel,WELCOME10
EVT201435,C55526,S8963225172,add_to_cart,2024-12-16 02:29:11,desktop,Safari,iOS,organic_search,FR,,B,True,5,311,32,31.68,0.048,0.174,,10,P9892,Sports,NONE
EVT201436,C68621,S4609386620,add_to_cart,2024-06-28 05:46:32,mobile,Edge,iOS,social,DE,,A,True,5,359,40,200.94,0.027,0.292,,5,P4919,Automotive,NONE
EVT201437,C71877,S4343895289,add_to_cart,2024-08-28 05:44:23,desktop,Safari,Linux,email,AU,,B,True,3,308,44,67.44,0.235,0.366,,8,P4199,Apparel,NONE
EVT201438,C51248,S5134916217,checkout_start,2024-06-24 07:22:13,mobile,Edge,macOS,organic_search,CA,,A,True,7,493,43,101.56,0.137,0.0,,10,,,NONE
EVT201439,C60291,S3838179602,page_view,2024-04-02 16:57:52,mobile,Opera,Linux,organic_search,GB,,B,True,7,427,5,15.5,0.074,0.249,,6,,,NONE
EVT201440,C23241,S3967367080,page_view,2024-12-31 15:40:46,desktop,Opera,Android,direct,IN,,B,True,2,395,12,9.8,0.13,0.259,,8,,,FREESHIP
EVT201441,C62786,S9075913376,add_to_cart,2025-05-24 04:44:57,desktop,Safari,macOS,paid_search,US,PA,A,False,3,283,71,139.33,0.181,0.0,,2,P9879,Toys,NONE
EVT201442,C81117,S3326321025,product_view,2024-06-06 10:38:07,desktop,Opera,Android,direct,US,WV,A,True,8,445,62,33.11,0.173,0.105,,2,P6247,Pets,NONE
EVT201443,C26369,S9594554926,product_view,2024-07-14 15:36:13,mobile,Safari,Android,paid_search,CA,,B,True,1,412,49,24.6,0.114,0.0,,5,P6069,Toys,FREESHIP
EVT201444,C87526,S4977935043,payment_attempt,2024-10-30 09:28:29,mobile,Chrome,macOS,direct,IN,,B,False,6,399,44,49.92,0.207,0.203,approved,7,,,NONE
EVT201445,C46001,S6017588470,product_view,2024-12-03 12:09:47,desktop,Opera,macOS,direct,BR,,B,False,2,361,21,1.07,0.076,0.079,,8,P6720,Automotive,HOLIDAY20
EVT201446,C43850,S2645763531,checkout_start,2025-03-11 07:54:14,mobile,Chrome,Windows,organic_search,US,RI,A,True,4,458,39,59.96,0.218,0.199,,2,,,NONE
EVT201447,C53883,S1430145592,checkout_start,2024-03-03 08:13:34,mobile,Safari,Windows,direct,US,ME,B,False,1,396,43,129.4,0.137,0.218,,4,,,FREESHIP
EVT201448,C32668,S2925404703,page_view,2025-03-30 20:22:39,desktop,Opera,Windows,paid_search,DE,,B,False,5,347,33,39.31,0.16,0.045,,8,,,NONE
EVT201449,C62929,S4190438674,payment_attempt,2024-09-29 14:52:39,mobile,Safari,Linux,direct,AU,,A,False,3,401,43,111.49,0.049,0.214,approved,7,,,NONE
EVT201450,C75145,S5151685327,product_view,2024-05-12 09:48:19,mobile,Safari,macOS,direct,CA,,A,False,5,304,52,24.89,0.077,0.0,,3,P2383,Electronics,NONE
EVT201451,C19974,S2163220252,purchase,2024-03-28 08:33:25,mobile,Chrome,macOS,email,FR,,B,True,6,365,29,117.22,0.299,0.0,approved,7,P6845,Apparel,NONE
EVT201452,C70584,S1612010615,purchase,2024-02-21 14:50:25,mobile,Chrome,Windows,affiliate,US,TN,B,False,2,570,51,113.79,0.094,0.376,approved,2,P8530,Automotive,NONE
EVT201453,C14815,S9866436333,product_view,2024-05-19 05:46:06,mobile,Opera,Android,social,FR,,A,False,4,199,41,13.6,0.228,0.03,,7,P1992,Automotive,NONE
EVT201454,C56858,S6922992448,product_view,2024-06-19 08:58:46,desktop,Firefox,Linux,social,BR,,B,True,6,489,58,18.23,0.179,0.186,,10,P9152,Automotive,WELCOME10
EVT201455,C95259,S6797536256,product_view,2025-06-17 07:58:00,desktop,Firefox,Android,direct,IN,,B,True,4,445,42,37.8,0.122,0.256,,9,P7453,Home,FREESHIP
EVT201456,C91872,S4670714784,product_view,2025-05-24 12:36:00,mobile,Edge,Linux,organic_search,FR,,A,True,5,330,32,40.75,0.147,0.019,,5,P1526,Apparel,WELCOME10
EVT201457,C38059,S3785401667,return_initiated,2025-03-10 09:14:38,desktop,Firefox,Android,email,BR,,B,False,2,408,38,212.21,0.13,0.33,,8,P9144,Beauty,HOLIDAY20
EVT201458,C38601,S6154313519,payment_attempt,2025-02-09 08:44:34,desktop,Firefox,Android,organic_search,US,CO,A,False,2,218,43,100.94,0.142,0.339,declined,8,,,WELCOME10
EVT201459,C24235,S6808732487,page_view,2025-04-12 21:32:30,mobile,Safari,Android,direct,AU,,A,True,3,205,58,22.51,0.116,0.0,,2,,,WELCOME10
EVT201460,C33430,S3154483068,payment_attempt,2025-03-19 16:37:20,mobile,Safari,Android,organic_search,FR,,B,True,5,385,38,51.92,0.114,0.0,approved,1,,,NONE
EVT201461,C69609,S5571546317,payment_attempt,2024-08-15 13:22:58,desktop,Opera,Android,direct,FR,,A,True,4,282,45,168.52,0.178,0.161,declined,8,,,NONE
EVT201462,C65968,S4144792328,product_view,2024-07-10 16:10:47,desktop,Opera,iOS,direct,DE,,A,True,8,294,18,11.27,0.035,0.312,,7,P9993,Beauty,FREESHIP
EVT201463,C60679,S5047759447,product_view,2024-03-12 12:38:58,tablet,Chrome,iOS,paid_search,BR,,B,True,3,440,40,19.88,0.141,0.556,,3,P6442,Automotive,NONE
EVT201464,C76674,S8371152493,page_view,2025-04-25 05:31:50,desktop,Opera,Linux,direct,MX,,A,False,8,446,75,45.99,0.064,0.127,,2,,,WELCOME10
EVT201465,C86277,S6835980911,page_view,2024-08-28 14:41:54,tablet,Edge,iOS,direct,IN,,B,True,2,422,7,30.33,0.153,0.312,,6,,,FREESHIP
EVT201466,C39260,S8552783332,product_view,2024-07-02 18:56:47,mobile,Safari,Windows,social,US,WI,A,True,3,428,14,29.57,0.141,0.066,,2,P6728,Books,NONE
EVT201467,C88430,S7694338935,add_to_cart,2025-01-26 22:35:23,desktop,Edge,iOS,email,IN,,B,False,2,532,22,137.31,0.12,0.213,,2,P3531,Books,WELCOME10
EVT201468,C50193,S2549476018,add_to_cart,2025-01-27 21:57:55,desktop,Safari,iOS,direct,US,CT,A,True,7,290,81,21.76,0.302,0.0,,4,P7581,Sports,NONE
EVT201469,C50456,S6130729403,add_to_cart,2024-03-17 11:57:53,desktop,Safari,Linux,social,BR,,B,False,5,475,38,177.02,0.16,0.118,,3,P7938,Apparel,HOLIDAY20
EVT201470,C53947,S2771232850,payment_attempt,2024-07-04 22:09:40,desktop,Opera,iOS,organic_search,FR,,A,True,5,406,9,50.16,0.041,0.33,declined,1,,,NONE
EVT201471,C97628,S7142674430,checkout_start,2025-02-25 18:00:14,mobile,Safari,Windows,social,CA,,A,True,3,287,61,154.71,0.076,0.0,,4,,,NONE
EVT201472,C58528,S7213116796,add_to_cart,2025-01-17 00:42:37,desktop,Chrome,Android,affiliate,DE,,A,False,2,220,53,176.85,0.045,0.36,,10,P8290,Sports,NONE
EVT201473,C15134,S9408590522,payment_attempt,2024-12-19 14:30:54,mobile,Chrome,iOS,direct,US,IN,A,False,6,136,32,93.24,0.16,0.086,approved,2,,,WELCOME10
EVT201474,C27153,S9695330274,product_view,2025-02-27 13:28:10,mobile,Firefox,Android,affiliate,AU,,A,False,3,239,27,8.66,0.222,0.059,,1,P2236,Sports,FREESHIP
EVT201475,C92629,S9938008089,checkout_start,2024-08-13 14:40:35,mobile,Edge,iOS,direct,BR,,B,False,5,325,40,222.69,0.085,0.0,,1,,,WELCOME10
EVT201476,C61318,S7858643878,product_view,2024-11-20 21:34:31,mobile,Safari,Windows,email,US,MA,A,True,2,502,5,37.15,0.098,0.167,,4,P2835,Sports,NONE
EVT201477,C69271,S1143682799,product_view,2025-05-24 23:19:53,mobile,Safari,iOS,organic_search,AU,,A,True,3,504,67,12.96,0.107,0.159,,7,P6686,Electronics,NONE
EVT201478,C20916,S8675476670,add_to_cart,2024-08-22 17:35:58,desktop,Opera,iOS,paid_search,CA,,A,True,4,275,62,23.04,0.104,0.076,,7,P6548,Toys,HOLIDAY20
EVT201479,C86230,S4561869680,product_view,2025-02-14 06:52:26,mobile,Opera,Windows,direct,IN,,A,False,1,217,52,7.57,0.274,0.258,,2,P6823,Apparel,WELCOME10
EVT201480,C11619,S4525151108,payment_attempt,2025-02-21 10:42:02,desktop,Safari,Linux,direct,IN,,B,True,5,325,45,167.85,0.071,0.0,approved,2,,,WELCOME10
EVT201481,C26676,S4886676272,page_view,2024-12-12 15:37:01,desktop,Safari,macOS,organic_search,BR,,A,False,6,271,5,3.12,0.097,0.16,,1,,,NONE
EVT201482,C22969,S5754205935,product_view,2025-05-18 05:57:19,desktop,Firefox,Android,social,BR,,A,True,6,476,25,35.75,0.106,0.312,,9,P6923,Electronics,NONE
EVT201483,C30203,S5422655539,purchase,2025-05-13 13:13:49,mobile,Firefox,iOS,paid_search,IN,,A,True,6,355,46,197.97,0.125,0.277,declined,5,P3933,Books,NONE
EVT201484,C73271,S4049632116,product_view,2024-12-08 20:02:50,tablet,Edge,Android,paid_search,GB,,B,True,6,308,54,37.12,0.086,0.099,,9,P3296,Automotive,NONE
EVT201485,C51365,S5897130980,page_view,2024-08-01 10:22:44,desktop,Edge,Android,direct,AU,,A,False,4,448,19,5.95,0.092,0.101,,4,,,FREESHIP
EVT201486,C45307,S9031875170,add_to_cart,2025-05-31 00:09:50,mobile,Firefox,Windows,direct,CA,,A,False,6,449,34,209.61,0.0,0.084,,6,P5672,Toys,NONE
EVT201487,C29836,S1293716804,payment_attempt,2025-05-05 10:45:14,desktop,Chrome,macOS,organic_search,AU,,A,True,3,523,47,139.26,0.265,0.051,approved,2,,,WELCOME10
EVT201488,C24806,S6386102336,checkout_start,2024-10-04 07:53:08,mobile,Edge,macOS,direct,FR,,B,False,1,214,9,170.84,0.169,0.022,,10,,,FREESHIP
EVT201489,C16209,S3034824738,page_view,2024-10-05 11:38:34,mobile,Opera,iOS,organic_search,BR,,A,False,4,381,73,27.37,0.074,0.348,,7,,,NONE
EVT201490,C33144,S3416313670,add_to_cart,2025-01-18 15:08:53,desktop,Safari,Android,paid_search,DE,,B,False,4,357,82,42.06,0.229,0.046,,6,P2868,Electronics,NONE
EVT201491,C24779,S1466027701,payment_attempt,2024-06-05 13:58:20,mobile,Chrome,Linux,email,BR,,A,True,4,345,5,230.56,0.041,0.0,approved,10,,,NONE
EVT201492,C78362,S2639556838,checkout_start,2024-11-04 02:06:20,mobile,Firefox,Windows,social,FR,,A,False,7,252,46,92.16,0.12,0.062,,9,,,NONE
EVT201493,C93140,S2864743025,product_view,2024-05-11 22:23:29,mobile,Chrome,iOS,organic_search,AU,,B,True,2,332,29,25.63,0.108,0.035,,3,P2527,Home,NONE
EVT201494,C66479,S6019685426,product_view,2024-05-18 13:21:23,desktop,Edge,iOS,email,IN,,B,True,3,429,54,25.67,0.055,0.206,,6,P9215,Pets,NONE
EVT201495,C61826,S8605470614,checkout_start,2024-04-21 06:13:55,desktop,Safari,iOS,direct,DE,,B,True,3,414,46,134.7,0.22,0.079,,1,,,WELCOME10
EVT201496,C17062,S8268410456,page_view,2024-06-08 10:50:46,mobile,Opera,Linux,email,CA,,A,False,2,412,38,24.9,0.036,0.0,,2,,,NONE
EVT201497,C27539,S6483062987,purchase,2024-11-08 04:40:13,tablet,Chrome,macOS,affiliate,US,WI,A,True,3,257,15,173.59,0.176,0.068,approved,8,P4483,Books,NONE
EVT201498,C74794,S8695761386,add_to_cart,2024-07-28 16:25:56,mobile,Edge,macOS,paid_search,DE,,B,False,6,428,41,122.42,0.105,0.0,,5,P9279,Sports,NONE
EVT201499,C17377,S8097783104,checkout_start,2024-01-22 06:25:54,desktop,Edge,macOS,email,US,MN,A,True,4,343,24,43.11,0.169,0.168,,2,,,NONE
EVT201500,C42364,S9103268753,page_view,2025-02-01 17:54:51,mobile,Safari,iOS,paid_search,CA,,B,False,3,316,48,36.36,0.052,0.0,,1,,,HOLIDAY20
EVT201501,C87290,S9968147234,payment_attempt,2024-10-21 16:51:42,desktop,Firefox,Android,organic_search,US,SC,A,True,4,400,12,159.48,0.164,0.481,approved,5,,,NONE
EVT201502,C50073,S8137708722,payment_attempt,2024-11-01 13:11:11,mobile,Edge,Linux,direct,GB,,A,False,7,339,39,172.55,0.141,0.002,approved,1,,,WELCOME10
EVT201503,C67529,S5475471506,product_view,2025-03-19 08:39:29,mobile,Safari,Linux,organic_search,IN,,A,True,3,352,53,38.77,0.087,0.169,,3,P7812,Toys,WELCOME10
EVT201504,C56270,S3473879711,product_view,2025-03-09 22:36:20,mobile,Firefox,Linux,direct,BR,,B,True,4,163,40,19.83,0.212,0.0,,7,P7796,Books,NONE
EVT201505,C57299,S7207190262,add_to_cart,2024-10-10 03:49:48,desktop,Safari,Linux,direct,IN,,B,False,3,216,10,133.4,0.009,0.0,,9,P1458,Automotive,FREESHIP
EVT201506,C20419,S7191247582,add_to_cart,2025-02-28 17:20:36,desktop,Firefox,macOS,organic_search,GB,,B,True,3,142,70,101.56,0.099,0.003,,10,P3662,Books,NONE
EVT201507,C88609,S4770992721,payment_attempt,2024-09-28 04:06:28,mobile,Edge,iOS,direct,AU,,B,False,7,213,25,43.85,0.251,0.178,approved,7,,,NONE
EVT201508,C62335,S8398182793,payment_attempt,2025-06-14 13:17:48,desktop,Opera,macOS,social,DE,,A,True,3,319,51,144.89,0.123,0.0,approved,2,,,NONE
EVT201509,C54065,S7465083622,page_view,2024-01-17 17:20:03,desktop,Opera,Android,paid_search,MX,,A,False,6,286,40,39.29,0.087,0.0,,2,,,NONE
EVT201510,C67589,S8751260343,add_to_cart,2024-07-02 22:12:03,mobile,Firefox,macOS,direct,AU,,A,True,4,344,38,160.76,0.225,0.144,,1,P7519,Books,WELCOME10
EVT201511,C67336,S2560733271,purchase,2024-11-10 12:01:39,desktop,Edge,Linux,direct,BR,,B,False,5,429,32,152.2,0.171,0.0,approved,8,P6723,Automotive,NONE
EVT201512,C33040,S1866514445,add_to_cart,2024-02-28 03:35:41,desktop,Firefox,Android,social,DE,,A,False,4,261,30,174.19,0.062,0.071,,5,P1067,Sports,NONE
EVT201513,C62937,S9209114234,page_view,2024-07-22 04:21:21,tablet,Firefox,iOS,social,BR,,A,True,5,343,27,34.19,0.038,0.053,,1,,,WELCOME10
EVT201514,C93839,S8831869764,page_view,2024-04-19 15:38:07,mobile,Opera,Android,affiliate,IN,,B,False,8,97,22,0.5,0.139,0.057,,1,,,WELCOME10
EVT201515,C64265,S9607599916,product_view,2025-02-25 00:15:45,tablet,Safari,iOS,direct,AU,,B,False,4,392,64,18.14,0.175,0.399,,3,P9386,Toys,VIP25
EVT201516,C78198,S4902244738,checkout_start,2024-01-19 22:55:52,desktop,Chrome,Android,organic_search,US,DC,B,False,3,186,42,42.36,0.097,0.083,,1,,,NONE
EVT201517,C25007,S3966336208,payment_attempt,2025-04-17 10:21:07,mobile,Opera,iOS,paid_search,MX,,A,True,7,404,48,167.91,0.13,0.0,approved,7,,,FREESHIP
EVT201518,C32651,S4364181318,product_view,2025-05-17 14:31:33,desktop,Firefox,Windows,organic_search,CA,,B,True,4,187,30,4.76,0.108,0.0,,7,P2481,Pets,NONE
EVT201519,C94194,S4090443546,purchase,2024-07-15 02:02:17,desktop,Opera,Linux,social,US,CA,A,True,3,387,52,124.91,0.085,0.204,approved,2,P6084,Sports,FREESHIP
EVT201520,C29115,S6722519057,product_view,2024-01-10 02:21:32,desktop,Opera,iOS,direct,US,MT,A,False,5,221,39,35.87,0.0,0.369,,3,P8623,Grocery,NONE
EVT201521,C87290,S4556973348,product_view,2025-06-18 12:18:39,mobile,Opera,macOS,organic_search,CA,,A,False,7,604,31,34.09,0.037,0.0,,5,P2386,Grocery,NONE
EVT201522,C25360,S8735159557,payment_attempt,2025-05-22 14:48:14,tablet,Chrome,Windows,social,FR,,B,False,3,363,21,141.1,0.329,0.175,approved,6,,,WELCOME10
EVT201523,C35835,S4068982811,payment_attempt,2024-06-29 08:31:58,mobile,Chrome,Android,organic_search,MX,,A,False,2,562,50,214.32,0.12,0.367,approved,9,,,NONE
EVT201524,C19893,S1199992456,product_view,2024-01-27 13:06:38,desktop,Chrome,Linux,direct,US,NC,B,False,3,333,69,24.87,0.113,0.0,,1,P5005,Toys,NONE
EVT201525,C62701,S8362116145,checkout_start,2024-09-18 14:18:01,mobile,Opera,Linux,paid_search,DE,,B,False,1,226,51,117.36,0.154,0.0,,4,,,NONE
EVT201526,C24850,S5879691494,product_view,2024-05-25 21:16:54,mobile,Edge,Linux,organic_search,FR,,B,False,2,255,43,31.34,0.172,0.0,,2,P4075,Home,NONE
EVT201527,C84208,S5134191916,add_to_cart,2025-06-20 07:45:29,mobile,Chrome,Linux,social,IN,,A,True,2,484,46,129.69,0.105,0.0,,1,P6072,Toys,FREESHIP
EVT201528,C15575,S7902084409,product_view,2024-05-16 01:08:38,mobile,Chrome,Windows,social,DE,,A,True,3,454,28,19.67,0.159,0.121,,1,P4343,Automotive,HOLIDAY20
EVT201529,C60239,S7976771700,product_view,2024-09-01 18:45:34,desktop,Firefox,Linux,email,GB,,B,True,2,498,41,42.69,0.028,0.0,,3,P4984,Sports,VIP25
EVT201530,C71165,S6629229953,product_view,2025-03-08 18:06:33,desktop,Safari,Windows,organic_search,FR,,A,False,4,80,83,37.24,0.0,0.0,,1,P1890,Apparel,HOLIDAY20
EVT201531,C95648,S1144282606,add_to_cart,2024-07-26 10:44:42,mobile,Edge,Android,direct,MX,,A,True,3,598,45,107.83,0.113,0.0,,1,P2747,Apparel,NONE
EVT201532,C80517,S1154309466,add_to_cart,2024-07-21 21:10:21,desktop,Chrome,Android,organic_search,BR,,A,True,2,438,47,109.92,0.166,0.056,,6,P3408,Apparel,NONE
EVT201533,C17202,S2112306458,product_view,2025-02-11 05:57:28,desktop,Safari,Linux,organic_search,BR,,A,False,2,294,97,45.04,0.067,0.106,,6,P8201,Toys,HOLIDAY20
EVT201534,C99649,S6586439789,add_to_cart,2024-11-03 01:02:30,mobile,Opera,iOS,social,GB,,A,True,3,80,59,128.36,0.22,0.287,,5,P2457,Automotive,NONE
EVT201535,C28290,S5600231225,add_to_cart,2024-10-18 08:16:00,mobile,Chrome,Android,email,BR,,B,False,8,324,47,84.56,0.088,0.0,,7,P4125,Toys,FREESHIP
EVT201536,C53551,S4258633332,product_view,2024-05-26 14:15:17,mobile,Edge,Windows,paid_search,FR,,B,False,6,451,92,31.89,0.146,0.231,,6,P4347,Pets,NONE
EVT201537,C51850,S1719269732,product_view,2024-01-19 02:38:12,tablet,Edge,Windows,organic_search,BR,,A,True,2,385,40,24.81,0.249,0.089,,7,P7715,Toys,FREESHIP
EVT201538,C45703,S9413347989,purchase,2024-09-19 23:33:19,mobile,Safari,Android,direct,CA,,B,True,4,227,48,84.06,0.212,0.078,declined,9,P6196,Automotive,WELCOME10
EVT201539,C39994,S7561949395,payment_attempt,2025-02-26 04:05:30,mobile,Safari,Windows,social,FR,,B,True,2,336,36,180.38,0.179,0.221,declined,3,,,NONE
EVT201540,C14917,S5795014830,page_view,2025-04-10 22:50:45,desktop,Chrome,Linux,organic_search,FR,,A,True,6,306,38,25.9,0.142,0.308,,2,,,NONE
EVT201541,C14259,S8558183824,add_to_cart,2025-04-09 01:51:06,mobile,Opera,iOS,direct,IN,,B,True,5,153,55,165.65,0.107,0.057,,8,P6054,Sports,NONE
EVT201542,C79065,S1555373164,product_view,2024-05-29 07:25:02,mobile,Chrome,macOS,paid_search,DE,,A,False,4,360,71,2.53,0.109,0.288,,8,P2720,Apparel,NONE
EVT201543,C27193,S6494279539,product_view,2025-02-11 03:53:55,desktop,Safari,macOS,organic_search,US,TX,B,True,2,520,82,40.11,0.171,0.0,,8,P8769,Home,HOLIDAY20
EVT201544,C11723,S8495772492,page_view,2024-10-10 17:06:19,mobile,Opera,Windows,direct,FR,,A,True,7,366,48,27.9,0.0,0.357,,9,,,WELCOME10
EVT201545,C65469,S6759724264,page_view,2024-12-11 14:40:46,mobile,Firefox,Android,affiliate,FR,,B,True,2,467,51,28.75,0.094,0.007,,4,,,VIP25
EVT201546,C67586,S5640106271,checkout_start,2024-02-13 18:24:53,mobile,Edge,Windows,organic_search,IN,,B,False,4,612,38,25.77,0.159,0.005,,9,,,NONE
EVT201547,C72258,S8734593742,product_view,2025-06-29 04:20:26,mobile,Safari,macOS,organic_search,BR,,A,False,6,454,45,6.86,0.177,0.0,,7,P8440,Home,WELCOME10
EVT201548,C15446,S2833885118,add_to_cart,2024-07-04 02:37:40,desktop,Chrome,macOS,direct,DE,,A,True,2,527,37,38.35,0.0,0.346,,1,P2840,Beauty,NONE
EVT201549,C84769,S2930322976,add_to_cart,2024-05-31 18:47:14,mobile,Opera,macOS,organic_search,US,RI,B,False,4,372,33,207.6,0.109,0.242,,7,P2789,Beauty,NONE
EVT201550,C28396,S4605615257,product_view,2025-01-06 01:08:32,mobile,Safari,Android,direct,FR,,A,True,5,298,44,6.08,0.244,0.138,,7,P7112,Automotive,NONE
EVT201551,C87273,S2690352313,page_view,2024-03-11 11:55:24,mobile,Firefox,iOS,direct,GB,,B,True,2,198,5,40.09,0.108,0.245,,10,,,NONE
EVT201552,C91108,S8210171896,product_view,2025-06-19 00:55:22,desktop,Safari,Linux,direct,IN,,A,True,4,457,68,27.44,0.246,0.0,,6,P6334,Apparel,WELCOME10
EVT201553,C48789,S7803713544,add_to_cart,2024-10-23 13:33:20,mobile,Firefox,Windows,direct,BR,,A,True,4,490,38,158.87,0.144,0.0,,5,P5620,Pets,NONE
EVT201554,C52754,S9944999067,add_to_cart,2024-12-24 16:11:35,desktop,Chrome,Android,direct,IN,,A,False,4,466,42,57.64,0.157,0.131,,3,P7137,Automotive,NONE
